Runs,SampleDescription,Initial_desc,Run,LIBRARY_CONSTRUCTION_PROTOCOL,STUDY_ABSTRACT,DESIGN_DESCRIPTION,READ_RUN_INFO,Pubmed ID,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,Platform,Model,SRAStudy,BioProject,ProjectID,Sample,BioSample,TaxID,ScientificName,SampleName,CenterName,Submission,RunHash,ReadHash,name_TaxID,Pubmed_ID_pull,PMC,PMC_address
DRR101046,Illumina HiSeq 1500 sequencing of SAMD00093400,Illumina HiSeq 1500 sequencing of SAMD00093400,DRR101046,KAPA Stranded mRNA-Seq Kit,"We explored the global gene expression profiles of mycelia in Aspergillus fumigatus upon exposure to diverse environmental changes, heat, superoxide, and osmotic stresses.",,"SPOT_LENGTH: 60, Read_Index: 0 , Read_TYPE:  Forward , BASE_COORD:  1 ",,2017-09-02 16:25:17,2017-09-02 16:26:04,12339807,740388420,0,60,436,,https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR101046/DRR101046,DRX094471,OS 60 min,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,ILLUMINA,Illumina HiSeq 1500,DRP003792,PRJDB6203,401270,DRS049524,SAMD00093400,330879,Aspergillus fumigatus Af293,DRS049524,CHIBA_U,DRA006132,4BEA24333EB5839B7AD941BB942E4717,EA26414F9195A01B4AC4FE0C00B8E66E,330879 Aspergillus fumigatus Af293,https://pubmed.ncbi.nlm.nih.gov/nan,[],
DRR101045,Illumina HiSeq 1500 sequencing of SAMD00093399,Illumina HiSeq 1500 sequencing of SAMD00093399,DRR101045,KAPA Stranded mRNA-Seq Kit,"We explored the global gene expression profiles of mycelia in Aspergillus fumigatus upon exposure to diverse environmental changes, heat, superoxide, and osmotic stresses.",,"SPOT_LENGTH: 60, Read_Index: 0 , Read_TYPE:  Forward , BASE_COORD:  1 ",,2017-09-02 16:25:17,2017-09-02 16:25:42,14832087,889925220,0,60,515,,https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR101045/DRR101045,DRX094470,OS 30 min,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,ILLUMINA,Illumina HiSeq 1500,DRP003792,PRJDB6203,401270,DRS049523,SAMD00093399,330879,Aspergillus fumigatus Af293,DRS049523,CHIBA_U,DRA006132,1DC931895D96DC7C74E1D3A66E616C40,C449D1427CA939C5A32ED509343350E6,330879 Aspergillus fumigatus Af293,https://pubmed.ncbi.nlm.nih.gov/nan,[],
DRR101044,Illumina HiSeq 1500 sequencing of SAMD00093398,Illumina HiSeq 1500 sequencing of SAMD00093398,DRR101044,KAPA Stranded mRNA-Seq Kit,"We explored the global gene expression profiles of mycelia in Aspergillus fumigatus upon exposure to diverse environmental changes, heat, superoxide, and osmotic stresses.",,"SPOT_LENGTH: 60, Read_Index: 0 , Read_TYPE:  Forward , BASE_COORD:  1 ",,2017-09-02 16:25:17,2017-09-02 16:26:31,14114477,846868620,0,60,492,,https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR101044/DRR101044,DRX094469,OS 15 min,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,ILLUMINA,Illumina HiSeq 1500,DRP003792,PRJDB6203,401270,DRS049522,SAMD00093398,330879,Aspergillus fumigatus Af293,DRS049522,CHIBA_U,DRA006132,DB091037FD5C4879084EA193AA3AF8F5,4E34A6F2F915427D44D2ECBCDCF617E3,330879 Aspergillus fumigatus Af293,https://pubmed.ncbi.nlm.nih.gov/nan,[],
DRR101043,Illumina HiSeq 1500 sequencing of SAMD00093397,Illumina HiSeq 1500 sequencing of SAMD00093397,DRR101043,KAPA Stranded mRNA-Seq Kit,"We explored the global gene expression profiles of mycelia in Aspergillus fumigatus upon exposure to diverse environmental changes, heat, superoxide, and osmotic stresses.",,"SPOT_LENGTH: 60, Read_Index: 0 , Read_TYPE:  Forward , BASE_COORD:  1 ",,2017-09-02 16:25:17,2017-09-02 16:25:27,17390030,1043401800,0,60,603,,https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR101043/DRR101043,DRX094468,OS 0 min,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,ILLUMINA,Illumina HiSeq 1500,DRP003792,PRJDB6203,401270,DRS049521,SAMD00093397,330879,Aspergillus fumigatus Af293,DRS049521,CHIBA_U,DRA006132,A7455897FB4DD6DF280D7D2466BF0D84,C8463E487E9F917578F290C1EEDF3A4D,330879 Aspergillus fumigatus Af293,https://pubmed.ncbi.nlm.nih.gov/nan,[],
DRR101042,Illumina HiSeq 1500 sequencing of SAMD00093396,Illumina HiSeq 1500 sequencing of SAMD00093396,DRR101042,KAPA Stranded mRNA-Seq Kit,"We explored the global gene expression profiles of mycelia in Aspergillus fumigatus upon exposure to diverse environmental changes, heat, superoxide, and osmotic stresses.",,"SPOT_LENGTH: 60, Read_Index: 0 , Read_TYPE:  Forward , BASE_COORD:  1 ",,2017-09-02 16:25:17,2017-09-02 16:24:58,9859021,591541260,0,60,343,,https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR101042/DRR101042,DRX094467,SS 180 min,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,ILLUMINA,Illumina HiSeq 1500,DRP003792,PRJDB6203,401270,DRS049520,SAMD00093396,330879,Aspergillus fumigatus Af293,DRS049520,CHIBA_U,DRA006132,601447390674B893DE1CF16FD555344E,137C265BCA2FF7228B21874F951D891D,330879 Aspergillus fumigatus Af293,https://pubmed.ncbi.nlm.nih.gov/nan,[],
DRR101041,Illumina HiSeq 1500 sequencing of SAMD00093395,Illumina HiSeq 1500 sequencing of SAMD00093395,DRR101041,KAPA Stranded mRNA-Seq Kit,"We explored the global gene expression profiles of mycelia in Aspergillus fumigatus upon exposure to diverse environmental changes, heat, superoxide, and osmotic stresses.",,"SPOT_LENGTH: 60, Read_Index: 0 , Read_TYPE:  Forward , BASE_COORD:  1 ",,2017-09-02 16:25:17,2017-09-02 16:25:43,8853161,531189660,0,60,309,,https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR101041/DRR101041,DRX094466,SS 120 min,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,ILLUMINA,Illumina HiSeq 1500,DRP003792,PRJDB6203,401270,DRS049519,SAMD00093395,330879,Aspergillus fumigatus Af293,DRS049519,CHIBA_U,DRA006132,5B007726AC478220F5EACD59FC789DE3,4B241C431F9FC2246DE966781FB9B6F9,330879 Aspergillus fumigatus Af293,https://pubmed.ncbi.nlm.nih.gov/nan,[],
DRR101040,Illumina HiSeq 1500 sequencing of SAMD00093394,Illumina HiSeq 1500 sequencing of SAMD00093394,DRR101040,KAPA Stranded mRNA-Seq Kit,"We explored the global gene expression profiles of mycelia in Aspergillus fumigatus upon exposure to diverse environmental changes, heat, superoxide, and osmotic stresses.",,"SPOT_LENGTH: 60, Read_Index: 0 , Read_TYPE:  Forward , BASE_COORD:  1 ",,2017-09-02 16:25:17,2017-09-02 16:26:04,12239821,734389260,0,60,425,,https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR101040/DRR101040,DRX094465,SS 60 min,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,ILLUMINA,Illumina HiSeq 1500,DRP003792,PRJDB6203,401270,DRS049518,SAMD00093394,330879,Aspergillus fumigatus Af293,DRS049518,CHIBA_U,DRA006132,EBAD2617790F6BA460A2E04281313B00,5B6A0CE348A7B82F4432DDEFBF75CCE6,330879 Aspergillus fumigatus Af293,https://pubmed.ncbi.nlm.nih.gov/nan,[],
DRR101039,Illumina HiSeq 1500 sequencing of SAMD00093393,Illumina HiSeq 1500 sequencing of SAMD00093393,DRR101039,KAPA Stranded mRNA-Seq Kit,"We explored the global gene expression profiles of mycelia in Aspergillus fumigatus upon exposure to diverse environmental changes, heat, superoxide, and osmotic stresses.",,"SPOT_LENGTH: 60, Read_Index: 0 , Read_TYPE:  Forward , BASE_COORD:  1 ",,2017-09-02 16:25:17,2017-09-02 16:24:44,12212076,732724560,0,60,429,,https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR101039/DRR101039,DRX094464,SS 30 min,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,ILLUMINA,Illumina HiSeq 1500,DRP003792,PRJDB6203,401270,DRS049517,SAMD00093393,330879,Aspergillus fumigatus Af293,DRS049517,CHIBA_U,DRA006132,D9193026344A3A2A4528535606A39111,A7FF7171F49755D8A9F358ACD1DFB1E8,330879 Aspergillus fumigatus Af293,https://pubmed.ncbi.nlm.nih.gov/nan,[],
DRR101038,Illumina HiSeq 1500 sequencing of SAMD00093392,Illumina HiSeq 1500 sequencing of SAMD00093392,DRR101038,KAPA Stranded mRNA-Seq Kit,"We explored the global gene expression profiles of mycelia in Aspergillus fumigatus upon exposure to diverse environmental changes, heat, superoxide, and osmotic stresses.",,"SPOT_LENGTH: 60, Read_Index: 0 , Read_TYPE:  Forward , BASE_COORD:  1 ",,2017-09-02 16:25:17,2017-09-02 16:26:25,12213441,732806460,0,60,425,,https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR101038/DRR101038,DRX094463,SS 15 min,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,ILLUMINA,Illumina HiSeq 1500,DRP003792,PRJDB6203,401270,DRS049516,SAMD00093392,330879,Aspergillus fumigatus Af293,DRS049516,CHIBA_U,DRA006132,DC6224BC2FEA431B4D3DBF40AABE57DE,B15F8B051B9C189DADA152274B329D50,330879 Aspergillus fumigatus Af293,https://pubmed.ncbi.nlm.nih.gov/nan,[],
DRR101037,Illumina HiSeq 1500 sequencing of SAMD00093391,Illumina HiSeq 1500 sequencing of SAMD00093391,DRR101037,KAPA Stranded mRNA-Seq Kit,"We explored the global gene expression profiles of mycelia in Aspergillus fumigatus upon exposure to diverse environmental changes, heat, superoxide, and osmotic stresses.",,"SPOT_LENGTH: 60, Read_Index: 0 , Read_TYPE:  Forward , BASE_COORD:  1 ",,2017-09-02 16:25:17,2017-09-02 16:25:19,13643662,818619720,0,60,475,,https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR101037/DRR101037,DRX094462,SS 0 min,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,ILLUMINA,Illumina HiSeq 1500,DRP003792,PRJDB6203,401270,DRS049515,SAMD00093391,330879,Aspergillus fumigatus Af293,DRS049515,CHIBA_U,DRA006132,74F2E695F7E86F73D9195FC0E1EC2176,87E39FC7D00DBF9ECA5BF4FB89DF0A93,330879 Aspergillus fumigatus Af293,https://pubmed.ncbi.nlm.nih.gov/nan,[],
DRR101036,Illumina HiSeq 1500 sequencing of SAMD00093390,Illumina HiSeq 1500 sequencing of SAMD00093390,DRR101036,KAPA Stranded mRNA-Seq Kit,"We explored the global gene expression profiles of mycelia in Aspergillus fumigatus upon exposure to diverse environmental changes, heat, superoxide, and osmotic stresses.",,"SPOT_LENGTH: 60, Read_Index: 0 , Read_TYPE:  Forward , BASE_COORD:  1 ",,2017-09-02 16:25:17,2017-09-02 16:25:41,13394114,803646840,0,60,458,,https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR101036/DRR101036,DRX094461,HS2 180 min,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,ILLUMINA,Illumina HiSeq 1500,DRP003792,PRJDB6203,401270,DRS049514,SAMD00093390,330879,Aspergillus fumigatus Af293,DRS049514,CHIBA_U,DRA006132,2203634E20432BD86090EE13EAA7CD13,9AAC345971F066AEDCB577E09EC8EDFB,330879 Aspergillus fumigatus Af293,https://pubmed.ncbi.nlm.nih.gov/nan,[],
DRR101035,Illumina HiSeq 1500 sequencing of SAMD00093389,Illumina HiSeq 1500 sequencing of SAMD00093389,DRR101035,KAPA Stranded mRNA-Seq Kit,"We explored the global gene expression profiles of mycelia in Aspergillus fumigatus upon exposure to diverse environmental changes, heat, superoxide, and osmotic stresses.",,"SPOT_LENGTH: 60, Read_Index: 0 , Read_TYPE:  Forward , BASE_COORD:  1 ",,2017-09-02 16:25:17,2017-09-02 16:26:31,14638988,878339280,0,60,504,,https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR101035/DRR101035,DRX094460,HS2 120 min,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,ILLUMINA,Illumina HiSeq 1500,DRP003792,PRJDB6203,401270,DRS049513,SAMD00093389,330879,Aspergillus fumigatus Af293,DRS049513,CHIBA_U,DRA006132,7AD1951570350E70B811404617B6DA60,B144145187AFA21C064601789715C93F,330879 Aspergillus fumigatus Af293,https://pubmed.ncbi.nlm.nih.gov/nan,[],
DRR101034,Illumina HiSeq 1500 sequencing of SAMD00093388,Illumina HiSeq 1500 sequencing of SAMD00093388,DRR101034,KAPA Stranded mRNA-Seq Kit,"We explored the global gene expression profiles of mycelia in Aspergillus fumigatus upon exposure to diverse environmental changes, heat, superoxide, and osmotic stresses.",,"SPOT_LENGTH: 60, Read_Index: 0 , Read_TYPE:  Forward , BASE_COORD:  1 ",,2017-09-02 16:25:17,2017-09-02 16:26:28,14111801,846708060,0,60,487,,https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR101034/DRR101034,DRX094459,HS2 60 min,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,ILLUMINA,Illumina HiSeq 1500,DRP003792,PRJDB6203,401270,DRS049512,SAMD00093388,330879,Aspergillus fumigatus Af293,DRS049512,CHIBA_U,DRA006132,E5E9B7F2AB0C910DF52C9BA1CC74D48C,EA1EA1FEBF37F3CAA55E8C096CA46DA6,330879 Aspergillus fumigatus Af293,https://pubmed.ncbi.nlm.nih.gov/nan,[],
DRR101033,Illumina HiSeq 1500 sequencing of SAMD00093387,Illumina HiSeq 1500 sequencing of SAMD00093387,DRR101033,KAPA Stranded mRNA-Seq Kit,"We explored the global gene expression profiles of mycelia in Aspergillus fumigatus upon exposure to diverse environmental changes, heat, superoxide, and osmotic stresses.",,"SPOT_LENGTH: 60, Read_Index: 0 , Read_TYPE:  Forward , BASE_COORD:  1 ",,2017-09-02 16:25:17,2017-09-02 16:25:41,14486319,869179140,0,60,501,,https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR101033/DRR101033,DRX094458,HS2 30 min,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,ILLUMINA,Illumina HiSeq 1500,DRP003792,PRJDB6203,401270,DRS049511,SAMD00093387,330879,Aspergillus fumigatus Af293,DRS049511,CHIBA_U,DRA006132,6F0BF60A41536531D1436D5D5FF1343D,D248001B1DE10C206DF139E9DC7501E8,330879 Aspergillus fumigatus Af293,https://pubmed.ncbi.nlm.nih.gov/nan,[],
DRR101032,Illumina HiSeq 1500 sequencing of SAMD00093386,Illumina HiSeq 1500 sequencing of SAMD00093386,DRR101032,KAPA Stranded mRNA-Seq Kit,"We explored the global gene expression profiles of mycelia in Aspergillus fumigatus upon exposure to diverse environmental changes, heat, superoxide, and osmotic stresses.",,"SPOT_LENGTH: 60, Read_Index: 0 , Read_TYPE:  Forward , BASE_COORD:  1 ",,2017-09-02 16:25:17,2017-09-02 16:26:07,12695985,761759100,0,60,441,,https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR101032/DRR101032,DRX094457,HS2 15 min,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,ILLUMINA,Illumina HiSeq 1500,DRP003792,PRJDB6203,401270,DRS049510,SAMD00093386,330879,Aspergillus fumigatus Af293,DRS049510,CHIBA_U,DRA006132,6B63B133FE1E9C8FFA080D6DB8D85482,FA21A507F0DA031477300602F8A8EF65,330879 Aspergillus fumigatus Af293,https://pubmed.ncbi.nlm.nih.gov/nan,[],
DRR101031,Illumina HiSeq 1500 sequencing of SAMD00093385,Illumina HiSeq 1500 sequencing of SAMD00093385,DRR101031,KAPA Stranded mRNA-Seq Kit,"We explored the global gene expression profiles of mycelia in Aspergillus fumigatus upon exposure to diverse environmental changes, heat, superoxide, and osmotic stresses.",,"SPOT_LENGTH: 60, Read_Index: 0 , Read_TYPE:  Forward , BASE_COORD:  1 ",,2017-09-02 16:25:17,2017-09-02 16:25:01,11042561,662553660,0,60,384,,https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR101031/DRR101031,DRX094456,HS2 0 min,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,ILLUMINA,Illumina HiSeq 1500,DRP003792,PRJDB6203,401270,DRS049509,SAMD00093385,330879,Aspergillus fumigatus Af293,DRS049509,CHIBA_U,DRA006132,C97A691B968C79371A0DA3946638D308,32D49FCD73320FCE24A78AE0FF8E09B8,330879 Aspergillus fumigatus Af293,https://pubmed.ncbi.nlm.nih.gov/nan,[],
DRR101030,Illumina MiSeq paired end sequencing of SAMD00093384,Illumina MiSeq paired end sequencing of SAMD00093384,DRR101030,TruSeq RNA Sample Prep Kit v2,"We explored the global gene expression profiles of mycelia in Aspergillus fumigatus upon exposure to diverse environmental changes, heat, superoxide, and osmotic stresses.",,"SPOT_LENGTH: 52, Read_Index: 0  1 , Read_TYPE:  Forward  Reverse , BASE_COORD:  1  27 ",,2017-09-02 16:25:17,2017-09-02 16:26:00,6216577,323262004,6216577,52,172,,https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR101030/DRR101030,DRX094455,HS1 180min,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina MiSeq,DRP003792,PRJDB6203,401270,DRS049508,SAMD00093384,330879,Aspergillus fumigatus Af293,DRS049508,CHIBA_U,DRA006132,54CB1864E34D2D51BF635FEDE5368214,166389F2A159137F86961B13C56444AB,330879 Aspergillus fumigatus Af293,https://pubmed.ncbi.nlm.nih.gov/nan,[],
DRR101029,Illumina MiSeq paired end sequencing of SAMD00093383,Illumina MiSeq paired end sequencing of SAMD00093383,DRR101029,TruSeq RNA Sample Prep Kit v2,"We explored the global gene expression profiles of mycelia in Aspergillus fumigatus upon exposure to diverse environmental changes, heat, superoxide, and osmotic stresses.",,"SPOT_LENGTH: 52, Read_Index: 0  1 , Read_TYPE:  Forward  Reverse , BASE_COORD:  1  27 ",,2017-09-02 16:25:17,2017-09-02 16:24:41,7880483,409785116,7880483,52,222,,https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR101029/DRR101029,DRX094454,HS1 120 min,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina MiSeq,DRP003792,PRJDB6203,401270,DRS049507,SAMD00093383,330879,Aspergillus fumigatus Af293,DRS049507,CHIBA_U,DRA006132,3B87513805473846B7A49D44EC1B0C84,97FA3CC0B9D58D733BA2DE214CDA2192,330879 Aspergillus fumigatus Af293,https://pubmed.ncbi.nlm.nih.gov/nan,[],
DRR101028,Illumina MiSeq paired end sequencing of SAMD00093382,Illumina MiSeq paired end sequencing of SAMD00093382,DRR101028,TruSeq RNA Sample Prep Kit v2,"We explored the global gene expression profiles of mycelia in Aspergillus fumigatus upon exposure to diverse environmental changes, heat, superoxide, and osmotic stresses.",,"SPOT_LENGTH: 52, Read_Index: 0  1 , Read_TYPE:  Forward  Reverse , BASE_COORD:  1  27 ",,2017-09-02 16:25:17,2017-09-02 16:24:40,6447803,335285756,6447803,52,177,,https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR101028/DRR101028,DRX094453,HS1 60 min,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina MiSeq,DRP003792,PRJDB6203,401270,DRS049506,SAMD00093382,330879,Aspergillus fumigatus Af293,DRS049506,CHIBA_U,DRA006132,D3642FED1B5947D7BAC9D9B74B43A9D4,C50F653B6DB53BB2DB2B4D8B700F66D9,330879 Aspergillus fumigatus Af293,https://pubmed.ncbi.nlm.nih.gov/nan,[],
DRR101027,Illumina MiSeq paired end sequencing of SAMD00093381,Illumina MiSeq paired end sequencing of SAMD00093381,DRR101027,TruSeq RNA Sample Prep Kit v2,"We explored the global gene expression profiles of mycelia in Aspergillus fumigatus upon exposure to diverse environmental changes, heat, superoxide, and osmotic stresses.",,"SPOT_LENGTH: 52, Read_Index: 0  1 , Read_TYPE:  Forward  Reverse , BASE_COORD:  1  27 ",,2017-09-02 16:25:17,2017-09-02 16:25:25,6958290,361831080,6958290,52,193,,https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR101027/DRR101027,DRX094452,HS1 30 min,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina MiSeq,DRP003792,PRJDB6203,401270,DRS049505,SAMD00093381,330879,Aspergillus fumigatus Af293,DRS049505,CHIBA_U,DRA006132,69258BF34E04C07CC4A7FADED788026B,7ABCAAE8C8A43F135B5BAD8EEB14CF31,330879 Aspergillus fumigatus Af293,https://pubmed.ncbi.nlm.nih.gov/nan,[],
DRR101026,Illumina MiSeq paired end sequencing of SAMD00093380,Illumina MiSeq paired end sequencing of SAMD00093380,DRR101026,TruSeq RNA Sample Prep Kit v2,"We explored the global gene expression profiles of mycelia in Aspergillus fumigatus upon exposure to diverse environmental changes, heat, superoxide, and osmotic stresses.",,"SPOT_LENGTH: 52, Read_Index: 0  1 , Read_TYPE:  Forward  Reverse , BASE_COORD:  1  27 ",,2017-09-02 16:25:17,2017-09-02 16:26:15,6157026,320165352,6157026,52,170,,https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR101026/DRR101026,DRX094451,HS1 15 min,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina MiSeq,DRP003792,PRJDB6203,401270,DRS049504,SAMD00093380,330879,Aspergillus fumigatus Af293,DRS049504,CHIBA_U,DRA006132,387C609010B37EDAB59F1DBFDF9BC0B0,FBB7B82798470577BEF1D777F806F8A0,330879 Aspergillus fumigatus Af293,https://pubmed.ncbi.nlm.nih.gov/nan,[],
DRR101025,Illumina MiSeq paired end sequencing of SAMD00093379,Illumina MiSeq paired end sequencing of SAMD00093379,DRR101025,TruSeq RNA Sample Prep Kit v2,"We explored the global gene expression profiles of mycelia in Aspergillus fumigatus upon exposure to diverse environmental changes, heat, superoxide, and osmotic stresses.",,"SPOT_LENGTH: 52, Read_Index: 0  1 , Read_TYPE:  Forward  Reverse , BASE_COORD:  1  27 ",,2017-09-02 16:25:17,2017-09-02 16:25:46,8162283,424438716,8162283,52,226,,https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR101025/DRR101025,DRX094450,HS1 0 min,RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,ILLUMINA,Illumina MiSeq,DRP003792,PRJDB6203,401270,DRS049503,SAMD00093379,330879,Aspergillus fumigatus Af293,DRS049503,CHIBA_U,DRA006132,A664C23CBE55163027A983E9E153D4FA,2CECED347E290AD7D320CD07C840D8B8,330879 Aspergillus fumigatus Af293,https://pubmed.ncbi.nlm.nih.gov/nan,[],
DRR151849,Af_asex,Illumina HiSeq 2500 sequencing of SAMD00141381,DRR151849,,"Filamentous fungi produce a variety of bioactive compounds affecting other organisms in their surroundings. In general, the secondary metabolites (SMs) are biosynthesized by a set of proteins encoded from contiguous gene cluster. Although fungal genome sequences are accumulated, transcriptomic view for evolution of SM was lacking. Here, we conducted a series of comparative genomics and transcriptomics analyses using closely related 5 species of Aspergillus section Fumigati, namely medically important pathogenic fungi Aspergillus fumigatus, Aspergillus lentulus, Aspergillus udagawae, Aspergillus pseudoviridinutans, and Neosartrya fischeri.",,"SPOT_LENGTH: 61, Read_Index: 0 , Read_TYPE:  Forward , BASE_COORD:  1 ",,2021-06-30 13:17:59,2021-06-30 13:09:18,19241371,1154482260,0,60,507,,https://sra-pub-run-odp.s3.amazonaws.com/sra/DRR151849/DRR151849,DRX142543,,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,ILLUMINA,Illumina HiSeq 2500,DRP007448,PRJDB7496,742931,DRS192142,SAMD00141381,330879,Aspergillus fumigatus Af293,SAMD00141381,CHIBA_U,DRA007400,8662002A1F59B0A45431D736AB85A3EF,8F00B9DBE2EBFB73603F02ACE8AF5D5F,330879 Aspergillus fumigatus Af293,https://pubmed.ncbi.nlm.nih.gov/nan,[],
